study_hours_wk,sleep_hours,lms_activity_rate,attendance_rate,assignments_on_time_rate,procrastination_index,self_efficacy,stress,internet_quality,part_time_job_hours,commute_min,social_support,screen_time_nonstudy_hr,extracurricular_hours,habit_consistency,age,credits_enrolled,year_of_study,lms_quiz_rate,lms_forum_rate,lms_resource_rate,lms_submission_rate,attendance_lecture,attendance_lab,cluster_label_true,major,primary_device,internet_type,cohort
14.84687022433124,7.568323114991105,63.67717275922231,70.25629934026091,97.33092554158314,49.15404699493611,50.8662729752599,40.14494877546713,85.60260748437015,3.1235151691275345,26.98932910213515,57.32527183674491,1.7544343412319918,3.663130745097426,63.30191984246252,19.581908283180915,22.160345893302715,2.662897827236298,78.90948078913439,32.748842362500646,57.248612870625095,80.91304100375163,84.79860491992926,93.60032137380081,A,Psicología,Laptop,Fibra,2024
13.42191745361697,7.451716816671625,73.41109004889996,73.816978529604,91.02187054622094,49.4541416080724,51.98259574608677,41.37079029607976,78.67192035993855,3.361916933823852,27.14509026049438,61.18265243221331,2.0250996256820155,4.613437229190564,63.72272393488236,19.129380707852683,22.680546370377744,3.009917741695295,71.43094229900562,31.705991420966903,62.045498872289016,79.46781871955501,82.62891691008703,89.93252126401923,A,Sistemas,Desktop,Cable,2022
14.185054652686336,7.820121809776299,73.39574157033738,73.06748394106735,90.29291667989149,47.020160232789856,55.53533543986529,38.18391766567834,84.10903615221697,2.818027711164041,27.975277716207515,65.08318986624053,1.885770314613529,4.555748524341132,62.882048109529876,18.968599273937635,23.194693268221677,3.0445138174900714,77.72208216336207,35.25190752713484,57.893841339951464,79.9428957931037,85.8745007672813,88.9975883670034,A,Sistemas,Tablet,DSL,2024
13.017610475668112,7.7119969719560135,80.15725382714878,76.95272013989714,95.45588514654956,48.53302290269723,52.859015480131816,37.191919391269195,83.83476785143816,2.017197241929276,27.89776532616444,64.31313290295097,2.4001315042174327,4.342470072532926,60.69545509757283,18.53009547646046,24.092505961594593,2.9088868514827855,72.82427703702145,31.752822975259896,62.892650271018,84.45461786511343,82.17563218164113,89.70419199653625,A,Sistemas,Smartphone,Móvil,2022
14.214427728918118,7.715050805280699,66.57632827004238,71.45163776999979,96.69541890080433,48.02263303707381,49.78284462526547,37.09726192719042,88.70501623309673,2.174877482207485,28.290275156005873,59.89828908300466,1.6136408360013408,4.599296861521581,64.37293849009612,19.168757905145664,23.957743674480895,2.879395988682595,79.89385834647668,33.07993686767519,52.03053145286135,82.32357282372992,84.98336356946959,93.96479545936407,A,Psicología,Desktop,Fibra,2024
14.466414814349953,7.7127013943783815,70.9169495322677,74.67150341697587,89.94044584449095,48.64098751226671,53.51968031119082,39.35583936004352,82.15093018088872,3.7207322078677563,26.583455744352435,61.525849293547466,2.2694000535118444,4.171982502563804,61.827515233680046,19.242404834971243,22.227620332225033,2.8903394102605398,75.16134639260741,32.292286625383724,61.31363190867418,80.58205707260694,84.4985556030055,88.57566455589041,A,Sistemas,Laptop,Cable,2025
14.686587830123951,7.70810418344783,66.72359940037425,70.25921145282628,94.44857297825314,48.11055215209234,56.9365170277238,38.330586212479,86.29434845054539,2.956331956010425,26.18639020888931,61.417331604788735,2.174062663951073,3.266189512088327,61.41239864450856,19.128967037877175,22.50256249128899,2.734431819309786,80.1169557697161,35.76413907421758,58.18271542440377,81.35575665123005,87.8180797602937,91.0073097626261,A,Industrial,Tablet,Cable,2023
14.468061314072585,7.912241167015465,69.79649529213806,72.27510988606137,90.04567731245903,46.354556838244505,51.82366790127189,37.76101256133886,82.86651658479536,4.165118373110341,25.62977870412427,61.577750640642336,1.7326955297036295,4.852434003783083,65.67679849726235,19.620601419812353,23.251409469499993,2.9341191979492116,79.00678847917449,31.044626528450273,53.301480120033595,80.44655892492179,87.82186836455978,91.81285378189457,A,Industrial,Desktop,Móvil,2023
14.263648368285626,7.50152567360573,59.56240799747901,76.12856987236208,94.35001853834702,49.97803034968393,47.14314066055118,40.86053526379922,88.93153321485867,2.48647278846864,30.058713535073455,56.029817550192185,1.7714124546363401,4.82066800081018,62.91109706032879,19.629302576296414,21.977099551081995,2.8745247833705183,77.44772760667236,35.711206833315345,54.825298118821685,83.34002077732055,82.03492772468344,91.79549117270591,A,Industrial,Laptop,Fibra,2025
14.28471461655337,7.556413639800073,70.6448008106197,72.22297275818681,89.63783514501215,49.251487952320595,55.07917724675263,39.99864233841801,81.28792604001649,3.2959233571601514,26.96783120461555,62.20704203509678,2.1785830564890776,4.097178656870692,62.245144690471285,18.96493417576755,22.442131488141897,2.9909584419374755,74.42840523457892,33.52521653709268,61.30408181182966,78.5024568896129,84.38276298681225,88.56097232402371,A,Psicología,Laptop,Cable,2024
13.256470905434446,7.496385080951897,74.3550105188734,70.92708594962248,98.88072185305485,48.34227804198856,54.57579223287969,40.783653299019306,82.45995178628093,2.1501466337040807,27.667968884284054,62.31383234558747,1.7780027803113412,3.7355653287875823,62.94559853433483,19.02331459843111,23.068330008153758,2.785995548833175,75.65176319622212,34.981032403243475,61.64172093575082,81.64816288958062,84.38832829648007,92.93232349142932,A,Industrial,Smartphone,Fibra,2024
14.457636540064973,7.971961649558935,70.64979937645555,74.92181764831844,92.99486246093146,46.37687532881103,54.94642401588512,38.142744529753585,84.66213037046431,4.006267888569134,25.277584112210235,61.80421777253329,2.235557138939005,3.78753923924238,61.85935235209288,19.64999056465804,22.232104760722848,2.6684618388072034,79.74009318065248,33.706647577028924,58.92527682093563,84.18410912980201,88.39727956073882,90.5447441078805,A,Industrial,Desktop,Fibra,2025
13.067775519737044,7.356447243587778,66.51056138376087,72.67523099460148,88.69172822452303,48.639509131303264,53.25402449943962,42.98071537384742,82.18642728547968,2.425404989573587,30.152346331705072,62.059702962134786,1.4270200245651723,5.4358216075557095,65.67480889665617,19.21511848971592,22.57927660797053,3.284168674326237,74.81438805213745,39.4352670569746,55.3969186013157,78.25804263882658,84.23842842279349,90.02866964774987,A,Industrial,Desktop,Móvil,2022
13.907569108265255,7.153826279602158,66.26205641057706,66.63195614123526,97.95626834168708,50.14728866700982,56.34539803097757,42.37911173249523,81.41446053732719,2.0955603554088578,27.246327727997613,60.09470297748873,1.501960397181504,3.2642526916366514,64.68944575173167,18.87767033317011,22.811222376700506,2.874192546886792,76.46417861072614,36.073994258377354,58.83839093148309,75.92370430513735,85.37161981971543,94.24533859151421,A,Sistemas,Desktop,Fibra,2022
15.029794035886473,8.112840793056783,72.4469375582896,76.41123353004457,88.62986319453552,46.393899746861464,46.13494779295093,36.53101214384029,82.00360396676828,5.021256012174072,25.456631414860954,60.19445880933797,1.7967389295388132,5.501269305555031,65.8223495144439,19.91165771193012,23.258804191731382,2.902112095548621,77.1245255357825,24.959882175284122,54.12980859089893,81.26147048997888,84.87347569908967,91.13265459649047,A,Industrial,Laptop,Móvil,2023
13.27245431035324,7.107002120051771,65.07596813991984,66.63195614123526,87.8175399078014,50.006276991080675,56.83329982428861,42.152594753040745,77.83316584314609,3.0236969285184436,26.34861860281813,61.214400335770726,1.632671042287306,4.546863605810826,67.0615437783493,18.7739566444063,23.415887595620656,3.294087559653885,73.7323034441126,35.91386992978959,54.20793509268469,73.44492435298773,87.12687800449861,91.78170062106233,A,Psicología,Laptop,Fibra,2022
14.30659869155248,7.700103130087042,69.09736971454606,76.09354826929756,90.40771345872699,48.45772543121228,53.1764690886596,40.81782529071381,81.66543370604202,4.170113161938435,26.193637509337396,60.05562964449257,2.300215925261831,4.070474140614354,61.7725116742008,19.634440051003793,21.457198452324334,2.7878031679291584,75.29892175069543,33.23194843998523,62.15082523680378,82.11853534830644,85.12117966271202,88.9236672489354,A,Industrial,Smartphone,DSL,2024
14.441279072059066,7.5923972204324,69.11927322447791,73.13765979995424,93.77085337663895,49.421954324486606,56.17713022165613,39.67419186881621,84.55947624982527,2.864914389960456,26.98975899574962,61.28875728888911,2.4269474114544916,3.2721360946735465,59.77512340965848,18.994525853798564,21.966380128888076,2.7536604173865595,76.32506913790279,35.25543077969291,63.29974953690021,81.58572555552114,84.74761814904018,89.01683510462861,A,Sistemas,Smartphone,Móvil,2024
15.184325223788466,7.945126114593223,71.67786894028583,72.28653832565101,87.69781565766652,46.20781971333889,57.17137930823693,38.92887441566303,84.35695472816329,3.210992980133923,28.669642537845057,66.33704396101743,1.6540976189937864,4.508303572256789,62.71852472070459,19.196356532017273,22.242125556771704,3.0753197980439864,80.11883184136539,37.1103440407599,58.247565879442334,77.42645513264304,86.56994892527335,87.29762630645354,A,Sistemas,Laptop,Fibra,2025
14.516844787126097,7.289155603483568,68.62995228590142,67.87287071327886,92.53815730448522,50.457980407255356,55.536365990158444,41.85227583790319,82.64807198652102,1.7850009306271577,30.083154344187772,62.81643582844299,1.590401395372311,4.009463376175214,62.71105981078575,18.594675639713753,22.442558746705892,3.114758834628515,74.87448172751311,36.8111402422852,61.32623156320537,74.51635594821056,81.770306768962,89.33615465235623,A,Administración,Smartphone,Móvil,2022
15.279912121712334,7.901509195582871,63.34169213045575,73.83087375299098,94.1195117213164,48.10290501441436,53.71003583897575,36.580418707270695,89.53131671372051,3.474858773105981,25.766785595089857,58.944859937360924,2.444122473057034,3.369737463514575,60.322805310591534,19.44657355762487,22.241106296247096,2.6027142492840314,81.58188216063229,33.65837541520456,56.50109446886256,84.41721729361741,87.6112563597498,90.79402780939455,A,Sistemas,Smartphone,Fibra,2025
15.44907025983013,7.908024797199538,69.9121800717321,70.92305131108645,94.37855542884517,48.305693273948634,55.37887903629358,35.05453567251924,87.94318719317951,2.9130815368996226,25.77080610820174,62.21973654554479,2.4262864830240534,3.214986122579187,60.13674036013536,18.778078623395164,23.35198202383295,2.7095718031478313,80.17101259862554,31.2182211783281,58.366818449790955,81.37701852216534,86.38605119629594,90.17391753694538,A,Psicología,Smartphone,Cable,2025
15.7840951746383,7.7373206141080875,63.633081977311306,73.1800530825833,88.59557958565799,48.65695673176108,49.50225965859603,40.34152302745638,85.4411132525668,3.438087910306815,29.783423223521208,60.0473804565753,1.452612358946363,4.97930359248523,63.81687573583003,19.604107321869293,21.639934048081358,3.0384870911934745,78.51060607539591,33.60097565062783,56.1937295822775,76.82239032303526,82.45067634131438,88.90675131909978,A,Sistemas,Smartphone,Fibra,2022
13.31398279017151,7.918733201889718,71.16831361974374,75.61690143334248,90.48760357933635,45.1118707607661,54.38966272889741,39.97618222561794,81.67594616320929,4.426688138813484,25.209105082810517,62.2327159996873,1.8917029269448042,4.7492144630826365,65.10607844708825,19.993467227879066,22.452189717104915,2.8459848745354677,78.76974075545154,35.34841094878108,55.62233755663064,84.30858173336405,90.07414655040063,91.55051113477663,A,Industrial,Smartphone,Fibra,2022
14.547908970386342,8.17026407534168,75.83872327659948,75.22775452409205,90.28323031676602,43.867611425536005,60.70634314611504,38.797326067702684,85.68488911619849,3.151923324921405,28.213211605231695,68.87240706400846,1.8141040274093154,4.080473353248158,61.113683746374576,19.42041119593285,21.923316405387215,2.89175121530496,82.57507157784605,40.81688232492678,60.37213214549605,82.1262191610466,89.52097073454564,87.2090512808021,A,Industrial,Laptop,DSL,2024
15.983762305829266,7.803160995552092,63.617356307715355,67.91324459313076,93.8986525102368,47.27816328853713,53.871535632628664,40.35503304648826,83.72960953978198,4.31228634815982,25.723694603836243,59.236901728762966,1.5300414038469812,3.445323733432348,64.11787890242145,19.972667658940765,21.317399815442865,2.643248155618555,82.15620960172434,33.016103368949345,57.095076939776376,77.77654284571611,87.87677148406269,92.4675203563719,A,Administración,Desktop,Fibra,2023
15.188321447701975,7.77366784088057,63.327136856408806,76.25380103968516,88.8786871811019,49.48236461171171,50.82949278256599,37.08504092971441,89.33916075355347,2.873460995382123,28.828917097466437,59.84171837332104,2.2925857758925123,4.602597592274131,60.78656868278374,19.078497331936983,22.52191502046935,2.9823263964851074,78.04033555643905,33.8563783287434,55.823868029958476,81.63725741042892,83.29426316226143,87.88525243395569,A,Industrial,Laptop,Cable,2023
14.646918858492946,7.979764921236141,78.94625749163542,73.6118906945763,94.12355269160508,47.22628054616475,50.5224662799065,35.82196546753805,82.41249855001195,3.4892295104850084,25.977694041363797,63.3086609761652,2.0047058416321026,4.402721221707838,63.130450663321625,19.060388307940453,23.968757598832873,2.8190990912351146,76.01319319303688,26.260178545344118,59.695980463876374,81.0398632450539,83.65957791635905,91.1263398409348,A,Sistemas,Desktop,Fibra,2023
15.436298631137884,7.766569476172776,66.31394298334028,68.58071675526112,92.96075723117343,47.07228833224388,49.33427595052996,40.367059669046654,82.86622085310245,3.798038400515415,27.807532250788913,59.951555113430054,1.049145365769775,4.819213266109393,67.0615437783493,19.889223737131672,22.42460657484079,2.9132511482264984,80.2275952155815,31.301363986863123,53.48334834749579,76.2577243373858,85.11116522522723,93.4104235524044,A,Administración,Laptop,Cable,2025
13.17457488091434,7.521131038632109,66.67303189244151,72.71402563536905,93.58300722270693,47.094183822983126,52.94668624594673,43.526048346548805,81.7363416759759,3.34089996000805,27.908374470653104,60.15057506953901,1.384310307640711,4.733461487012849,65.92989149279133,19.933722888738473,21.88664688933112,2.9115056510396826,77.50586615205262,38.21287030075833,56.31550156843976,81.50961837740722,86.89013564113388,92.95496436616861,A,Psicología,Smartphone,Fibra,2024
15.031445882686057,7.715399991159593,68.41647094362078,70.73416456892684,92.04591583587171,48.405484693748434,52.623636550883475,38.53353157320949,84.40883446274361,3.1500882923017746,27.47236831502545,61.38149724733482,1.784672424380536,4.236196780344445,63.371811235451524,19.175622906701115,22.802330632445415,2.921790314051529,78.07386745971694,32.307316216652524,57.14009723732886,78.39858342254742,84.6603465148253,90.63005261155287,A,Psicología,Desktop,Fibra,2022
12.84930796090695,7.512737857878991,73.12228271470954,69.14783055270573,96.3927056270112,48.03591174714767,56.39405218742223,38.602468019956575,82.07887335503317,2.5892848737612137,25.194943761606424,62.3257801974591,2.0906009003156307,3.7462062448419973,64.00602655115404,18.828142671630193,24.099829049913232,2.8511579908693196,76.1171334162566,33.9387088407732,57.38727125387789,82.07032901858898,87.90413468647333,93.6002156425213,A,Industrial,Laptop,Fibra,2022
16.385819679109805,7.671786982889001,73.22542375337136,66.85977116072888,93.65790378207309,49.44690281085241,52.341405817062586,40.08931815398837,77.90888068959008,4.33575976458119,25.478159549104486,60.73498373626951,1.7269590693297505,3.2472214745770316,63.08313947341729,19.31602963889693,21.793253845226445,2.7078305942809795,75.4420716172776,25.637575043200705,65.23309977545456,73.32006522832121,82.2636968497701,90.55340639809019,A,Psicología,Tablet,Fibra,2022
13.655228692413496,7.7081525503381565,72.90953921259522,74.70039757785999,89.2923234832681,47.25527997112284,48.401974365062294,40.523200710057864,79.71568208534909,3.7979769884695265,27.913886820227834,61.578730243481075,1.414732774826478,5.788208390853178,66.94169260092596,19.624628115603876,23.146911679820448,3.12739684810239,74.3007194344745,30.789060314867164,55.63088193926514,79.29141002554306,83.57025872691594,91.26869544454858,A,Psicología,Laptop,DSL,2022
14.472387429454974,7.707129878154318,68.7609008589176,75.38242825900416,88.88990490584236,49.41193421004891,49.900276642548356,37.88696755917801,82.0014940077653,4.2948061529580634,25.204983697031683,58.73709026499661,2.464318221778829,4.515238983341316,62.82483562650847,19.32097634192248,22.810694534867842,2.8875214568063683,73.94808625377742,28.00112010949084,58.39792523378293,81.41097764183306,84.17160484946918,89.61871345354328,A,Administración,Laptop,DSL,2024
13.445105364318913,7.8176554087477,74.47998374839594,73.83672739775699,93.17199967384553,46.53246152672406,51.90468244681991,39.43612525915155,77.92099732417569,5.024952225224392,22.862630918792718,60.0056704115043,2.114482384840967,4.2603610462782076,65.35916278856538,19.906502683942087,22.872746173848636,2.6846254244820384,75.38990204951949,28.335704079058466,58.774335700585524,83.49895211326786,88.2959815498299,93.26253867338146,A,Administración,Desktop,Móvil,2025
15.516685654567592,7.832835262720112,67.6898565648539,72.18318837200614,91.7987201032062,49.7517703401857,53.77166654269606,35.05453567251924,85.87388168121622,3.9445983784124983,23.545179760746752,59.247081236958266,2.9490382646381295,3.097171078721835,59.73744673200944,18.86131794397288,23.140541395866332,2.6581493821834066,77.41642282166522,27.357643399304237,59.241190574641244,81.91370466470353,86.19970727568625,89.57838140457034,A,Sistemas,Smartphone,Fibra,2025
13.00618551118136,7.477623389597114,63.89997909549911,73.54565591491543,86.23924207688995,47.54487746689107,52.09203675618983,42.749722389030985,81.15141455650864,3.6373478781864224,28.209212583201168,60.42794086200348,1.4508113330034336,5.790698150704489,67.0615437783493,19.744320852891683,22.452574291157006,3.2531340671715556,75.95005195452656,38.11005539936108,52.03053145286135,79.4873257955138,87.03323694772774,90.94980637851117,A,Sistemas,Laptop,Fibra,2022
12.98822935371867,7.450228931466051,64.75180837027165,74.34442088439893,85.39213468089834,48.65088129130413,57.34386065353573,41.19454919698499,82.69041435399868,3.2333298623062876,27.250257124083024,61.96118931181643,2.295953472040635,4.745894538488621,63.256215539313615,19.11609370825672,22.35640550251975,3.186335884774337,75.19169606411415,40.04158042408431,56.191997232327424,81.04105949887001,87.9194952249579,87.99523997825102,A,Psicología,Tablet,Cable,2025
13.776474525287114,8.122352478873909,78.79767696450423,77.43106005462862,88.34447233842269,44.50153490961745,58.22553466557798,38.55169957668682,81.63322188078457,4.040496746786745,26.151264647171907,67.39867572270465,2.169278484164448,4.477473807405957,62.0558318030397,19.46567144646632,22.4187622783989,2.915664309291441,78.18288139663122,36.12009870904765,61.22136478400861,83.33307518282929,88.92469260253512,87.39109390170589,A,Sistemas,Smartphone,DSL,2023
14.399824976101726,7.468762350441502,63.430666975254006,72.84942315156951,91.61087726950561,51.416239777980024,46.10031806342188,37.02540674811389,84.4044276370223,3.5249960033894876,25.71763017677062,55.16363094455585,2.3574992440059477,4.658116655897902,63.9829810622231,19.07048568616172,23.75470560436532,2.918521449333606,73.4588011775084,26.013782351713584,53.9995344730981,80.97706376674891,82.39056864370411,92.35773564512446,A,Psicología,Laptop,Cable,2023
13.039721025601738,7.645460020654248,71.42373326434402,80.5558022080618,88.09179027401832,50.02468708540525,55.85591500842534,37.03611857564591,84.70434510208159,3.201724652811297,25.53717341805396,61.492611210118724,3.463472747196389,3.9342477475551676,57.901058195505726,18.61764828605535,22.904395274509007,2.9028008264766503,71.93503435287285,34.03914480503306,63.012653069614785,86.96871744055537,85.1415932660855,85.96054309096513,A,Industrial,Desktop,Fibra,2022
13.447610693786682,7.32858115952989,71.80336916418507,74.9023236665815,92.58098664065595,50.408814708686805,52.71677362749526,43.07912304517755,79.97474108440936,2.762983027830086,28.723663893252507,60.7522448195315,2.078292671838671,4.250908410252093,61.82530403448427,19.084419147535073,21.816261388658432,2.95823305356108,70.99633746875304,34.67327975595651,65.35998687380962,79.96269528245001,80.93296787347235,88.93556313639681,A,Industrial,Laptop,Móvil,2025
14.76437763135526,7.768412915508806,71.53489881791286,73.19363847811717,93.17983090616703,48.36574888746593,49.36235460691341,38.13927521067861,84.08250402379619,3.1016795521609115,27.95937053342814,61.067159095381406,1.736222776637278,4.682922712524331,63.67118044092633,19.230242563574205,23.17331686080686,2.9164189763670634,76.47197789184344,29.79223747050665,57.67287068124376,79.76555903891811,82.59822763249258,91.0758024892466,A,Sistemas,Laptop,Fibra,2024
16.554387619848942,7.837626781939841,62.008429574470824,69.56088239361375,93.86381376821231,48.219471604914574,51.47657652321531,39.46558540472775,87.14429402554501,3.6409105205438466,27.95661900046195,58.9172806279494,1.497172174402291,3.6664623085066297,62.68779744158104,19.77980258169785,21.249616042031807,2.6935335534258953,82.42826692188953,32.80242799175183,57.17886622817679,77.40689840804423,84.73199705262742,91.11223062900417,A,Psicología,Desktop,Móvil,2022
15.711669249787388,7.803997226782768,71.4836811451642,69.29472496324895,96.89541696959974,48.47201369736231,52.9335236961567,37.38912453316752,85.84650980622303,2.6786262304790815,27.544649768695486,61.99495351057761,1.7833946932584204,3.4424647788125675,61.66873332104699,18.997510466339573,22.87481846865412,2.7196081020019007,79.32643906769093,30.583756590309655,60.27589399903752,78.4824913780517,83.47384944362754,91.36676156713258,A,Psicología,Desktop,DSL,2023
15.00330509038946,7.929540556917789,70.8851063665602,73.01406696213118,84.48407491421466,46.90112515327628,56.655829457907934,37.68563189410601,82.3463983760053,4.164521598895693,26.134788445936177,64.73821337094633,2.150998619515915,4.541769997147965,62.9066723906251,19.16884639539308,22.581710036449113,3.084039036596639,78.01539094330977,33.65201644610623,57.46169573760329,78.05375188268432,87.69130563574329,86.87267669972837,A,Sistemas,Smartphone,DSL,2025
15.373997284380872,7.687763883648565,68.79636479451713,74.65964965361185,99.60667006183974,50.49603878720381,51.63831230308062,37.714728689521394,89.80072382278264,1.8921338933175749,28.88424858751678,59.47398436553579,2.401314444401112,2.9730578779024714,57.53199151330783,18.858320791018876,22.149710243605547,2.5574901013805484,77.53680485892538,32.4501772253644,64.4432925414358,83.4250512777868,80.56996316059848,89.94647183808124,A,Sistemas,Tablet,Fibra,2022
14.078143838796844,7.659262205448043,69.32985447817177,71.13915557653343,91.64661718958482,49.16011064769297,51.99941595417135,35.44642706550759,85.22915806992502,2.8428252902329154,25.88268501116925,60.8538725898067,2.276392987849415,4.44440858681268,63.54527926557352,18.656800267769096,24.412367489547922,2.999559227016369,76.17952075780866,29.764620020545586,53.748731329728,80.80559330496416,85.48906103004201,91.53733934771739,A,Industrial,Desktop,Cable,2024
16.094698579824293,7.926468167462414,66.78618406013325,72.85653422546137,87.62148629082148,48.45623326265956,49.07224590392121,36.278074582525925,86.04794887673779,3.7023331333439424,27.90217761549878,60.89819062227379,1.8140412091210651,4.950008848632529,63.509036245060024,19.234033161287936,22.97344614259573,3.036969362647488,78.5719910433798,28.80028165318124,54.40048588586315,77.26905403590239,83.18748235941413,88.83640102596642,A,Psicología,Laptop,Cable,2025
15.902488422670285,7.557746554839614,66.49300875391341,66.63327957119725,95.28318684949463,50.85612443859738,50.03303181773472,36.09197192045115,87.56326936849078,1.9122445599685909,28.633738064456036,59.98504700612949,1.729572029088006,3.93415031055098,62.754071391669896,18.459344513606936,23.958499563122103,2.9517577443609753,77.7826501050762,28.71341934897543,55.71429751040188,75.53142018985427,81.04755658900292,91.80583215003861,A,Administración,Desktop,Fibra,2023
15.173947287971384,7.681998907606581,69.47223833978146,73.36133273455356,89.52471456585685,50.5720944287329,54.85202133065739,36.00797630900366,85.49631397035583,3.024527475482436,26.30939584294068,61.5757307592861,2.8460474883626006,3.5277050828621466,58.94306989341059,18.45714361795432,22.97624467752894,2.899189144588326,74.98835101950294,30.631442661611942,61.7312444432415,79.96398307451737,83.44009411256292,86.93291705241779,A,Psicología,Laptop,Cable,2024
10.9168867228516,7.530346699708255,69.73966014276235,74.51095619160144,97.77424024569086,45.568904605418005,56.55363609416837,41.792190641410585,84.42447591744077,2.311232488948563,26.771348445800644,61.84961449314244,1.7729235690047374,4.566221449572931,65.51108711705929,19.632300354594836,23.414045513945954,2.8454482016102967,78.54087422445347,42.62560127512973,53.38267687781047,88.7634775840653,91.21705757553734,94.40725761665293,A,Sistemas,Laptop,Cable,2023
