study_hours_wk,sleep_hours,lms_activity_rate,attendance_rate,assignments_on_time_rate,procrastination_index,self_efficacy,stress,internet_quality,part_time_job_hours,commute_min,social_support,screen_time_nonstudy_hr,extracurricular_hours,habit_consistency,cluster_label_true,major,primary_device,internet_type,cohort,age,credits_enrolled,year_of_study,lms_quiz_rate,lms_forum_rate,lms_resource_rate,lms_submission_rate,attendance_lecture,attendance_lab,student_id,grade_Matemáticas_prior_20,grade_Matemáticas_current_20,grade_Matemáticas_prior_pct,grade_Matemáticas_current_pct,grade_Programación_prior_20,grade_Programación_current_20,grade_Programación_prior_pct,grade_Programación_current_pct,grade_Comunicación_prior_20,grade_Comunicación_current_20,grade_Comunicación_prior_pct,grade_Comunicación_current_pct,grade_Estadística_prior_20,grade_Estadística_current_20,grade_Estadística_prior_pct,grade_Estadística_current_pct,grade_Ética_prior_20,grade_Ética_current_20,grade_Ética_prior_pct,grade_Ética_current_pct
1997798.0537299204,2007450.305629128,2015825.5496931253,2003066.9837365944,2007526.9957107564,1986473.726337426,1996111.9021454062,1980929.7611393018,1991210.0798680389,1992002.358722121,1993928.5232337269,2008903.3531498206,2015388.1221275604,1992518.7052985216,1988138.8972227187,Passive_But_Steady,Ingeniería,Smartphone,Fibra,2024-I,1993379.490444017,2005960.421571228,2011675.388736256,2006384.4214564315,1989049.3014836153,2000358.126632192,1986277.9840006174,2008062.6179906416,2000955.8746591788,1987713.0430143538,1986948.3203590158,1987077.1474015745,2023893.601056093,2013744.9365421918,1977188.3616279284,1994738.5845897344,1995451.9570826427,1992997.1451016613,2019385.7110044938,1986575.168598114,2016919.3697753013,1999212.874619827,2008553.2032362788,2000034.3187081504,2005864.712103665,1988317.1093986824,1986223.4495708218,1994801.679356622,2017938.5982610525,1993090.881303704
37723705.77195618,2014394.4571515315,1997424.484288547,1994492.8321188143,67629269.09207621,1985422.239122028,2006336.4696407139,1999624.2040855107,2005757.9671289094,2017134.3800905058,2009784.5979998494,2001644.1818712507,1991842.4019027536,2007486.1703204943,2007949.1406170924,Passive_But_Steady,Educación,Laptop,Fibra,2024-I,1997193.8423876567,1994265.0684372715,2005142.0815264874,1999896.4300606844,1986848.9177617545,1994922.6272650878,2010264.5649806638,2001546.2316649149,1990968.5152648576,2013871.5092247303,2005836.6619019173,1995279.378014973,2000224.0487587724,2001275.7552772155,1992690.676914047,2013639.4703270025,1992718.3908080093,2012183.572644695,1998082.886303411,1979361.070702001,2012387.8339163635,1985930.918997426,2002219.6797455524,1996210.1431511026,1987768.573225253,2006152.8177131747,2007650.6200232161,1996392.3391629069,1983275.7611352704,1991892.5217609552
1196.0566888706946,-11982.833857471582,2203.5182927354545,-3768.376794965605,4260.46487244996,-22083.721890129025,-3153.541780306752,-1108.3953719272856,-6148.279504490115,-15077.964445891907,11056.607277831701,-1801.6619384139337,461.8260219027473,-4519.085319072022,1847.7356828625602,Passive_But_Steady,Salud,Smartphone,Móvil,2023-II,-15466.726677498847,-2633.522671964047,13840.56377326512,870.9894621171559,-13349.30458374759,7589.783715242678,-6536.6284706527085,-1331.2842375821454,-3322.2219335215364,-6637.976244519794,-6141.058137917637,-265.41886211761323,2694.9297155923878,3532.370892401848,1789.9772903289083,-6942.1148552584555,17879.719072017175,12749.079447504033,-14369.753148596144,-15119.434510151583,-648.1283579292532,7746.372243138705,-13110.811744427207,4889.352648217963,16005.62080732163,9870.397714841265,9025.733738342236,-18534.622946927528,-14489.570258940907,-5442.828245986321
2004520.3334458577,1995404.5105883824,50257937.651277125,1993836.3457081765,2006068.2987228257,97796481.02063139,2002334.154611073,1997701.9629668423,1993074.142800895,2013354.3172896958,1998912.708865311,2006731.5933529432,1991553.7853489895,2026718.858734933,1997392.138126276,Passive_But_Steady,Salud,Smartphone,Móvil,2024-I,2011231.9000744105,2019223.4583766665,2015648.8538018265,2011225.4279550666,2001865.4106888645,1991954.840644615,2007732.295556572,2004147.547104796,1999475.7061300848,2000465.1350419577,2001400.575450137,2001950.628994758,2004536.3238115027,2006675.2240069343,2004591.0791649513,1997784.22572357,1997198.2088064672,2001951.1495305148,2015380.9929000218,1997316.3971522215,1997939.8032392282,1991546.8168444189,1986546.2843761535,1998296.4291362187,1994464.1681503088,2005428.176588004,2004266.7726920187,1984302.6106508519,1993911.2636262774,1986262.1578271878
1011663.0274723679,1001368.218296713,1000327.0775626877,994062.3844359866,996698.3033205906,1000554.1125598577,995937.6624163352,999871.6384159485,998671.8939119752,38981784.49614644,1013006.633667656,1008223.3406957249,989631.5490385338,985400.439153523,1004694.5882886504,High_Achievers,Ingeniería,Laptop,Fibra,2024-I,1026829.6827546365,1016610.539760345,975681.4806004008,988582.1701629893,985439.014092379,1003975.8762383771,1005887.6336885734,999454.6076737259,1003301.5916463287,991853.6328428119,1024868.1049167237,991183.301223694,1002779.6085237056,1000099.2297019339,1002790.892774552,1005127.1943084083,1003528.2688180283,984943.5870632624,1001807.3180662212,1009663.1982552955,989508.9923538275,1007999.0560506523,998771.6748978664,1006441.9397744624,1007063.0748305173,984341.148649623,999116.6420559597,985829.0085314763,999430.9521681205,997099.2630547519
8166.9851771357,8635.966592465904,15698.66436259967,11131.782933007082,-1668.3791140476076,585476.1310796607,35.048316686189686,1498.3072858266514,13232.269477749123,15062.332353968872,5792.129424360255,7480.869472432111,5297.725016151714,8970.981713963962,-9591.754295933342,Passive_But_Steady,Humanidades,Laptop,Fibra,2025-I,-5188.8986981871285,9181.408900021273,-4687.703972927683,1100.1126608989064,3712.9188131820665,-931.4576939953475,2415.50675767132,6968.049145160615,7579.623025863673,-3665.5124856405146,549.802542786626,9678.288106710435,725.7460988656223,1344.793547559967,-15159.589796411723,-21712.598863330695,8195.669747218388,-5488.314136683494,7832.808940078864,5768.852014881344,11962.670398924238,12281.651329120044,10181.692154269604,-14843.065335265535,7818.653269413177,9970.556164133242,9707.65392774777,-16407.707497384883,2436.186599385743,-7423.885354229459
1005684.4100625615,988156.3982768798,45518341.70781492,987433.5274937095,999189.761632612,999285.8502162735,985716.3557274992,999317.9702747645,995399.979358882,993506.8199488359,1011392.9422447335,1002864.9860928934,1032967.1753744414,989675.534102239,1006737.3048827552,Passive_But_Steady,Ingeniería,Laptop,Fibra,2023-II,997241.3879759378,1011820.9703855002,1013408.9960196889,1003571.5877394116,1011352.3179724053,1012350.3752625037,1024567.2257712234,1023641.4146826757,989565.811536144,1009025.1388502269,990046.2131386349,1003026.921834346,1000264.6812592153,989073.0413943392,976697.2085001153,1006920.0066677836,987877.2800094405,1008420.3844548932,1007118.7592808437,1013198.5983166235,993760.7729343225,976908.6295111537,1005488.086458759,1000704.377720182,1002856.4328520149,1003221.3191652702,992474.3303494235,1000955.160899385,1005551.6722476232,993973.8664976247
1005995.941132815,995006.1570140863,24605087.128764704,1001685.1340233342,999776.3113812166,985330.9405464808,998144.6949765354,1000452.2619064656,1007855.4631989803,1001167.5481783849,990470.2897506179,992996.8510023924,985530.4147845418,977152.2336425346,989787.3193241621,High_Achievers,Ingeniería,Laptop,Cable,2023-II,995363.8666219639,995965.9223793049,1004320.0023052786,992913.0063577173,1003291.621656073,980065.4776842904,995284.7476909494,986928.9809878366,1009760.222692127,995186.9402782407,1006579.5355943146,991434.972969068,981567.9034619753,1009138.4238656231,979465.4204722738,997469.218525214,1009323.9541789208,998961.2267266928,998724.1947525269,991223.1173505458,998089.7185082076,1005043.9448588733,1004385.0426776711,996558.3053279051,1009082.6856935284,1004602.3844296581,993927.0388696824,1009916.2126234883,1001137.3183591061,999928.1570080834
994928.7693994341,1017026.9648834794,1013946.2538821117,1003788.3363268948,999910.3367423626,1001921.1426707867,990411.038385521,999285.7035376249,1005833.4694974152,1004531.2310871049,1014436.4147517959,994368.3777849107,980232.7592331944,1002267.338018512,993940.8602837562,High_Achievers,Ingeniería,Laptop,Cable,2023-II,1008205.2620838729,1009290.0902859769,987492.6771159896,1004183.0972450665,1005878.8030328735,995888.3328457274,987715.2873327842,1008086.6460027338,1004677.4198395927,995107.7996279075,990854.5633788967,1008476.7339286201,983399.8718198079,1008486.88588058,1014954.5076269486,1009866.3129531541,995427.9362623283,1018043.9118750372,987792.7990292173,1009228.4357790492,989695.2376963537,989015.6544605992,990458.7924957366,1001830.5551942065,997490.2486850618,993637.5428027876,996921.9793539919,1002922.028063303,1004505.3585835634,1011725.9074086268
997636.4526291101,999252.5583184983,989547.8563767929,1006953.7723640173,990525.7095493933,1000944.0695340416,993634.427902739,28366326.33159103,996728.6295336173,993541.87547242,989738.2369203654,1023599.0021331084,979252.6417787746,1018849.6971241531,988901.2702151118,High_Achievers,Humanidades,Laptop,Fibra,2025-I,991391.1690291642,997904.4320230704,1003708.7790345567,984921.460668029,983493.6678381811,980402.8445829516,1000554.4499520581,992314.3462169812,993563.38201404,1013637.364686169,1004823.086407309,987118.2017181331,1011003.5112156001,994406.9523132009,1011353.5933384168,1004918.2721016532,996730.788019532,994674.8715182893,1002058.4745395078,992580.7780497461,993874.9411786871,1018950.5909327,986949.8763838772,1013006.7919888977,1016946.8109240424,989348.0245706646,999613.6708817092,1007228.4464910032,1003556.833631141,1001641.7214146751
6186.619597099322,73592.7334336712,686.3704842771541,-10931.075606001215,-11890.220592259844,1113.9085350495989,-2201.821140414018,14654.301543277208,7352.414442896228,3399.0492966572074,-9320.368655873537,-3091.434841489421,-10686.094623850018,-4632.618931990147,677.8195717152705,Working_Constraints,Humanidades,Smartphone,Móvil,2024-II,10439.361704227162,-19422.34833008732,4018.7898662596513,-7697.785321362727,6749.3633227372975,14056.764635798343,440.5284475115701,4635.717004652675,11624.755677515546,2386.3579598830406,1291.7398378931034,-3114.2066014772713,5421.103000786189,8400.618165876082,7507.300757033852,-3444.996127920073,-25317.839885438934,-13354.775107755637,8088.908290494923,7023.62640204855,-15275.837901206747,-13839.819273345058,4160.1531261944565,5767.25743827048,12516.770422198737,-12167.280079883045,-5686.803744554949,2639.0978795284236,2966.0855802340166,14152.12599067974
12862.686134046011,-4602.634015833231,-122722.34314498934,6098.290776634929,16777.89754745502,-6079.932971682473,7302.4975373294965,12266.598343105292,2060.869845050001,7654.307292350953,-1797.2636478580264,5427.958505501123,21971.194491054634,6808.242091727538,2587.1016055812697,High_Achievers,Empresariales,Smartphone,Móvil,2024-II,-8729.599275009423,-23582.381984017342,15568.988099865835,11233.337861108166,7890.312063302195,-7923.179539098311,-13382.014801348996,-2028.4138116503484,-3093.447620573118,7318.524907378064,11776.08219477032,21918.022062149437,-23817.590047285383,-110.82129455556566,13465.374643787769,1344.083177832034,-5131.642750176401,-13628.95867700045,-8292.535482186733,-25345.930846940522,-1688.9087138684558,3480.2673161148705,9596.855689280435,-11498.092749830186,50.271081316996465,-2459.163733975138,-6050.078856879134,5978.72095173958,12383.793733779848,6533.297865666666
988120.8719135793,45348405.74613386,996036.0447982354,1019127.2685030652,989127.3931572565,1003601.9127810161,1007405.201533,993810.1038555214,1025421.0634866988,994260.6458731722,1005947.9470657661,1009485.1408035345,1027396.8213542151,993078.1689948369,992607.2912937652,Passive_But_Steady,Ingeniería,Laptop,DSL,2024-II,1014961.983548275,993955.6743884193,1002000.6183306626,1005427.2967122359,999489.7783828288,997066.7644459362,986182.5046358953,1013497.4071202616,992365.3361901187,989531.2154323867,993408.6589199405,989952.2316214258,1004723.5055087636,980751.1680762802,993203.5934593059,1000881.2381585699,1014069.2900263672,999922.9382342318,991019.4065007913,998750.0789112635,1010247.8040685186,979766.4753704807,993831.2052712768,975803.7571159338,989842.5428332597,989608.9906909674,993483.9869653314,998772.6935051541,1005408.8693000391,1010721.4669434999
996469.8394327444,985310.765363298,998310.3479333749,978262.3109558601,1012497.5757154796,1001582.3086965329,1009553.9299645736,1004193.4607366135,984902.0109151647,993197.041649407,1024214.6513296181,998021.4204813903,1021239.9044031785,998073.1254578555,992102.3054678468,Struggling_SleepDeprived,Ingeniería,Desktop,Fibra,2024-I,1004123.1019403354,993467.5477630335,1013110.8834415233,992133.2044455808,1015337.2224237961,1003362.4470330226,997412.630981712,993019.7247284175,992038.6924333676,1016313.7752434068,998364.3887044658,998876.7160614781,1008273.9368720596,989278.195259988,987697.9019544632,995716.0340775447,995636.7727700513,1006367.4778525535,1010386.561341975,992674.1212913127,990002.528352188,978960.6960056444,1002223.0021887352,1007466.5666601084,1014993.1695265782,992937.7796476113,983166.2686498362,992080.4389760919,986330.7739882792,978273.1674895784
10622.098509137117,-11354.608936981305,-8908.896119420586,-20796.332822470395,-8232.10251474089,-3639.1156382747868,-3712.793295240841,4514.884824749463,6000.653263523612,11561.357486456394,-3583.7809823226844,23261.89058863616,-7932.539146805511,534.5216576063642,-3006.5393132372224,Struggling_SleepDeprived,Empresariales,Tablet,Fibra,2024-II,-3564.2669822779562,8327.888721228646,2239.7890215302095,2678.0626147384883,11109.637648570588,2142.8213004457784,5290.093204097275,-7296.513694773732,-1186.2071349187859,3231.511521472403,-12162.941816228116,1730.649613022606,-7185.6472375076355,-18397.475720574737,-893.2780802300161,-10007.044758463679,-726.2569548993326,2426.9091780204403,8169.70500413588,-147.36372988960275,-2576.493774885912,-656.8873217072321,-1540.5472646711733,-902.6093085648786,-15369.516326180632,-16731.78706341941,8516.883423050276,12067.916317535019,4670.977049662229,-14813.619350337509
-4537.443085364418,209729.12944594957,-8522.016313215836,6772.085213501834,7293.118165382786,-19133.3225014893,-5730.309262122213,17691.911692366637,-610.8352877975474,9683.751663534795,-12323.125260226989,-11432.864667343514,-3852.468100929874,280.1479195690148,22391.855650566966,Struggling_SleepDeprived,Humanidades,Laptop,Móvil,2025-I,4214.820667190338,-4219.1574030554875,-3952.1787573338474,-10348.18156592341,-1772.7847628779891,6343.919791100927,8637.615203782514,7220.973497088594,5647.807995829706,2715.092888137366,2918.953969802052,12415.270668421806,5856.656489374601,2649.62388421308,-690.6202141036428,-755.9600901760259,1626.4661622300034,18203.814229143838,13046.130481810982,-3390.4588234324,-2459.3605589516383,5965.838403943888,6304.672642302791,-3835.359206240871,-5513.856783949825,2651.700421051458,-6792.633975338561,3301.117744453383,-11973.659457405562,-3099.236457108668
6329.416337934651,-17201.025509478182,-14627.663071111208,-10795.504116394295,-13007.017697541436,6198.984737662317,9102.51681532861,-20161.811296005522,1849.4676932607877,-1261.0241655815773,10937.656474284882,-7779.230308329358,-15290.94566912334,-8264.737179404996,-1339.7382465128635,Struggling_SleepDeprived,Humanidades,Tablet,Fibra,2024-I,-5793.02906224897,22036.56792889412,5701.970555231892,6137.318469757057,2749.6812666120945,-6845.44365448715,4222.065644624794,-18809.53051390057,-9356.759137072551,-2404.521454128602,10787.697571264205,-16549.25440847203,17513.432675671374,11117.934399738471,5743.458701410919,11140.773658507867,635.9699335052359,-1425.9967154595959,5514.638957726993,-6244.149011519997,13251.612300713356,16087.761197207408,18495.482658332236,534.1417306133465,-7234.156652511242,5915.088710351903,4342.539646998481,23642.826161071953,86.59532595383992,2238.6932117488254
1987599.397075294,1982618.883604546,1990696.9430214555,2002855.558895404,2009623.1657888014,1994202.4244159956,1993761.6348263721,1990376.6923255492,2011089.802385271,1992230.1016574942,1986255.6989315304,2006586.2180874874,1998131.8462953493,1991123.0900715096,2002199.8696828152,Working_Constraints,Educación,Laptop,Cable,2024-I,2001363.274320457,2012496.3031417015,1994226.8853929522,1999260.803060317,2009230.0948171203,2003705.0353601545,2015524.8285633978,1988486.6895251407,1990327.7426529836,1977585.245555866,2016597.8709142336,2010577.400518798,1993650.3260745655,1995158.9989622151,1997723.932430877,1996020.4085229866,1982123.5579513246,1991836.5947294834,2003034.1340144007,2011328.4086770841,1987507.9883006376,2022425.0182782137,1985948.0750989579,2003014.770385082,2005405.9365866655,1998558.7310551528,1992528.520226759,2007116.4908298366,2007179.6210832882,1996518.5545085229
1991056.6737691157,2010452.5101487308,1999430.5954127521,2001260.623280034,1994507.718605046,80232993.96625635,1992924.2210898148,1980813.6590913925,1991676.5008541192,2006484.7932669725,2001890.9763054717,1995751.5901723658,1993540.8944116747,2006451.4864139718,1997636.2517612383,Working_Constraints,Ingeniería,Tablet,Fibra,2025-I,2002854.5949268139,1983384.4739155804,1988350.4433951704,1997814.3100166833,1996921.8512932176,2014497.99144942,2000053.8157785146,2012778.7052368715,1994971.9127891539,2007218.1037565663,1985921.627837034,2014865.5202133348,1999827.9075138627,1980724.7217525947,1995995.9291573958,1997420.1107004413,1998779.221072629,2002180.924628954,2003315.634861158,1992592.2945452912,2005349.262769541,2010678.7518188737,1997513.9046886235,1999546.4357986383,2007235.3611141194,2011098.3957301385,1980057.0340568956,1999570.6929593475,2003563.2967421229,2000994.162694353
1993305.8980516745,2003497.6952060605,1996636.616463655,2007779.8667830806,1991645.8971760818,1993665.5636522912,93418460.64144415,1984085.0184597266,2003503.503208055,2014612.422272462,1995951.163899407,1989793.322700982,1986497.819030879,2001537.761802207,1993833.55896214,Passive_But_Steady,Ingeniería,Smartphone,Fibra,2024-II,2010011.1196973617,1997467.9015179344,2009969.0433139687,1987254.4176119433,1993536.7690340627,2016592.132517869,1991652.1746238987,1997504.4838760379,2003853.7396928146,1989892.4252885429,1999746.5274800912,1999875.456329636,2004626.797332334,2006540.2070674128,2016261.1827129016,2010829.35725478,2003155.0279389953,1996372.5603642734,2003953.4870061493,1996039.0580558574,2000776.3891792824,1993190.8510554344,1993214.2360678632,1991759.211035907,2003943.7249287784,2008233.2153761466,2002052.348895312,2007784.7681920864,2002506.7453683764,1997301.5054595855
989634.240836437,995755.5129685752,982788.2417471027,999322.8280264729,1010897.8701420417,1021356.8740941337,986890.2916427711,988553.8233512341,997678.6874719767,996098.7180902655,1003124.8499819731,994258.3919620188,1001440.1170666943,1010133.2345491971,994902.1648332896,Struggling_SleepDeprived,Ingeniería,Smartphone,Cable,2024-I,999733.8809803887,997678.5814677188,1004720.7908057633,1004828.4323128473,998546.7671519123,996599.8991323513,994949.548253166,1010362.3694787549,1011837.5205050108,1001690.6932197124,1001581.5125383092,992121.6493432238,1008090.1822472102,1015344.1483840591,1005423.8434629238,985146.6707609337,1003971.5515259244,1003783.5393631908,994130.3707711753,1007700.8540514029,1005619.1033769987,995739.8178413669,991726.9303625968,1001555.5561135036,1015820.7881933805,995047.508972412,1012612.4541399615,1007564.5301483414,994797.190622819,1001197.7939294236
